GENUS;SPECIES;SPECNO;FULL_SPECIES;JAAR;BRON;HER_COOR;AMERSX;AMERSY;HOKX;X_Round;Y_Round;X_Y_COOR;check
Bombus;pascuorum;600;Bombus_pascuorum;2005;3;3;215;446;1;215;446;215446;0
Bombus;pratorum;602;Bombus_pratorum;2005;2;3;215;446;1;215;446;215446;0
Bombus;sylvestris;615;Bombus_sylvestris;2005;2;3;215;446;1;215;446;215446;0
Bombus;terrestris;608;Bombus_terrestris;2005;3;3;215;446;1;215;446;215446;0
Lasioglossum;lucidulum;681;Lasioglossum_lucidulum;2005;2;3;215;446;1;215;446;215446;0
Nomada;flavoguttata;557;Nomada_flavoguttata;2005;2;3;215;446;1;215;446;215446;0
Nomada;goodeniana;562;Nomada_goodeniana;2005;2;3;215;446;1;215;446;215446;0
Nomada;ruficornis;548;Nomada_ruficornis;2005;2;3;215;446;1;215;446;215446;0
Nomada;signata;580;Nomada_signata;2005;2;3;215;446;1;215;446;215446;0
Andrena;fulva;475;Andrena_fulva;2007;3;W;215,9;457,2;0,1;215;457;215457;0
Andrena;nitida;496;Andrena_nitida;2008;3;W;215,79;457,407;0,001;215;457;215457;0
Bombus;lucorum;597;Bombus_lucorum;2006;2;3;215,4;506,6;0,1;215;506;215506;0
Apis;mellifera;587;Apis_mellifera;2008;3;W;215,608;510,933;0,001;215;510;215510;0
Osmia;rufa;763;Osmia_rufa;2008;3;W;215,608;510,933;0,001;215;510;215510;0
Andrena;fuscipes;478;Andrena_fuscipes;2010;3;3;215,2;515,7;0,1;215;515;215515;0
Andrena;vaga;518;Andrena_vaga;2007;3;W;215,454;515,85;0,01;215;515;215515;0
Bombus;lapidarius;596;Bombus_lapidarius;2010;3;3;215,2;515,7;0,1;215;515;215515;0
Bombus;lucorum;597;Bombus_lucorum;2012;3;3;215,1;515,9;0,1;215;515;215515;0
Bombus;pascuorum;600;Bombus_pascuorum;2010;3;3;215,2;515,7;0,1;215;515;215515;0
Bombus;terrestris;608;Bombus_terrestris;2010;2;3;215,2;515,7;0,1;215;515;215515;0
Dasypoda;hirtipes;774;Dasypoda_hirtipes;2012;3;3;215,1;515,9;0,1;215;515;215515;0
Epeolus;cruciger;537;Epeolus_cruciger;2010;2;3;215,2;515,7;0,1;215;515;215515;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2012;2;3;215,1;515,9;0,1;215;515;215515;0
Nomada;rufipes;577;Nomada_rufipes;2010;2;3;215,2;515,7;0,1;215;515;215515;0
Andrena;carantonica;459;Andrena_carantonica;2005;2;3;215;516;1;215;516;215516;0
Andrena;fuscipes;478;Andrena_fuscipes;2010;4;3;215,116;516,549;0,001;215;516;215516;0
Andrena;wilkella;521;Andrena_wilkella;2005;2;3;215;516;1;215;516;215516;0
Bombus;pascuorum;600;Bombus_pascuorum;2010;3;3;215,116;516,549;0,001;215;516;215516;0
Bombus;terrestris;608;Bombus_terrestris;2010;3;3;215,1;516,4;0,1;215;516;215516;0
Epeolus;cruciger;537;Epeolus_cruciger;2012;2;3;215;516;1;215;516;215516;0
Halictus;tumulorum;658;Halictus_tumulorum;2005;2;3;215;516;1;215;516;215516;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2010;2;3;215,116;516,549;0,001;215;516;215516;0
Nomada;flava;556;Nomada_flava;2005;2;3;215;516;1;215;516;215516;0
Nomada;lathburiana;565;Nomada_lathburiana;2005;2;3;215;516;1;215;516;215516;0
Nomada;rufipes;577;Nomada_rufipes;2012;2;3;215;516;1;215;516;215516;0
Nomada;striata;583;Nomada_striata;2005;2;3;215;516;1;215;516;215516;0
Sphecodes;crassus;700;Sphecodes_crassus;2005;2;3;215;516;1;215;516;215516;0
Sphecodes;pellucidus;711;Sphecodes_pellucidus;2005;2;3;215;516;1;215;516;215516;0
Sphecodes;reticulatus;713;Sphecodes_reticulatus;2005;2;3;215;516;1;215;516;215516;0
Andrena;falsifica;470;Andrena_falsifica;2007;2;3;215,7;544,9;0,1;215;544;215544;0
Andrena;fucata;474;Andrena_fucata;2007;2;3;215,7;544,9;0,1;215;544;215544;0
Andrena;fulvida;477;Andrena_fulvida;2007;2;3;215,7;544,9;0,1;215;544;215544;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2007;3;3;215,7;544,9;0,1;215;544;215544;0
Andrena;vaga;518;Andrena_vaga;2005;3;3;215,7;544,9;0,1;215;544;215544;0
Colletes;daviesanus;618;Colletes_daviesanus;2005;3;3;215,7;544,9;0,1;215;544;215544;0
Colletes;succinctus;624;Colletes_succinctus;2007;3;3;215,7;544,9;0,1;215;544;215544;0
Dasypoda;hirtipes;774;Dasypoda_hirtipes;2005;3;3;215,7;544,9;0,1;215;544;215544;0
Halictus;rubicundus;653;Halictus_rubicundus;2007;2;3;215,7;544,9;0,1;215;544;215544;0
Lasioglossum;albipes;670;Lasioglossum_albipes;2007;2;3;215,7;544,9;0,1;215;544;215544;0
Nomada;flavoguttata;557;Nomada_flavoguttata;2007;2;3;215,7;544,9;0,1;215;544;215544;0
Nomada;lathburiana;565;Nomada_lathburiana;2005;3;3;215,7;544,9;0,1;215;544;215544;0
Nomada;rufipes;577;Nomada_rufipes;2007;3;3;215,7;544,9;0,1;215;544;215544;0
Panurgus;calcaratus;523;Panurgus_calcaratus;2005;3;3;215,7;544,9;0,1;215;544;215544;0
Sphecodes;albilabris;699;Sphecodes_albilabris;2005;3;3;215,7;544,9;0,1;215;544;215544;0
Andrena;barbilabris;456;Andrena_barbilabris;2013;2;3;215,6;547,3;0,1;215;547;215547;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2013;2;3;215,2;547,4;0,1;215;547;215547;0
Andrena;nigroaenea;495;Andrena_nigroaenea;2013;2;3;215,5;547,6;0,1;215;547;215547;0
Andrena;praecox;503;Andrena_praecox;2013;2;3;215,6;547,3;0,1;215;547;215547;0
Andrena;vaga;518;Andrena_vaga;2013;2;3;215,5;547,6;0,1;215;547;215547;0
Bombus;jonellus;595;Bombus_jonellus;2013;2;3;215,4;547,2;0,1;215;547;215547;0
Bombus;lapidarius;596;Bombus_lapidarius;2013;3;3;215,5;547,6;0,1;215;547;215547;0
Bombus;pascuorum;600;Bombus_pascuorum;2013;3;3;215,6;547,3;0,1;215;547;215547;0
Bombus;terrestris;608;Bombus_terrestris;2013;3;3;215,5;547,6;0,1;215;547;215547;0
Colletes;cunicularius;617;Colletes_cunicularius;2013;2;3;215,5;547,6;0,1;215;547;215547;0
Osmia;rufa;763;Osmia_rufa;2013;2;3;215,5;547,6;0,1;215;547;215547;0
Andrena;clarkella;463;Andrena_clarkella;2013;2;3;215,4;551,4;0,1;215;551;215551;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2013;3;3;215,4;551,4;0,1;215;551;215551;0
Bombus;pascuorum;600;Bombus_pascuorum;2013;3;3;215,4;551,4;0,1;215;551;215551;0
Bombus;terrestris;608;Bombus_terrestris;2013;3;3;215,4;551,4;0,1;215;551;215551;0
Bombus;pascuorum;600;Bombus_pascuorum;2006;3;3;215,4;566,6;0,1;215;566;215566;0
Sphecodes;pellucidus;711;Sphecodes_pellucidus;2006;2;3;215,4;566,6;0,1;215;566;215566;0
Bombus;pascuorum;600;Bombus_pascuorum;2009;3;W;215,463;582,944;0,001;215;582;215582;0
Bombus;pratorum;602;Bombus_pratorum;2010;3;W;215,379;584,913;0,001;215;584;215584;0
Anthidium;manicatum;719;Anthidium_manicatum;2005;4;3;215,7;595,6;0,1;215;595;215595;0
Apis;mellifera;587;Apis_mellifera;2005;3;3;215,7;595,6;0,1;215;595;215595;0
Bombus;hortorum;592;Bombus_hortorum;2005;3;3;215,7;595,6;0,1;215;595;215595;0
Bombus;lapidarius;596;Bombus_lapidarius;2005;3;3;215,7;595,6;0,1;215;595;215595;0
Bombus;pascuorum;600;Bombus_pascuorum;2005;3;3;215,7;595,6;0,1;215;595;215595;0
Bombus;terrestris;608;Bombus_terrestris;2005;2;3;215,7;595,6;0,1;215;595;215595;0
Melitta;leporina;778;Melitta_leporina;2005;2;3;215,7;595,6;0,1;215;595;215595;0
Andrena;chrysosceles;461;Andrena_chrysosceles;2004;;3;216;433;1;216;433;216433;0
Andrena;flavipes;472;Andrena_flavipes;2004;;3;216;433;1;216;433;216433;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2004;;3;216;433;1;216;433;216433;0
Andrena;minutula;491;Andrena_minutula;2003;2;3;216;433;1;216;433;216433;0
Anthophora;plumipes;530;Anthophora_plumipes;2004;;3;216;433;1;216;433;216433;0
Halictus;tumulorum;658;Halictus_tumulorum;2004;;3;216;433;1;216;433;216433;0
Nomada;flavoguttata;557;Nomada_flavoguttata;2004;;3;216;433;1;216;433;216433;0
Nomada;ruficornis;548;Nomada_ruficornis;2004;;3;216;433;1;216;433;216433;0
Andrena;bicolor;457;Andrena_bicolor;2005;2;3;216;448;1;216;448;216448;0
Andrena;carantonica;459;Andrena_carantonica;2005;2;3;216;448;1;216;448;216448;0
Lasioglossum;morio;685;Lasioglossum_morio;2005;2;3;216;448;1;216;448;216448;0
Andrena;nitida;496;Andrena_nitida;2008;2;3;216;457,1;0,1;216;457;216457;0
Andrena;subopaca;513;Andrena_subopaca;2008;2;3;216;457,1;0,1;216;457;216457;0
Bombus;terrestris;608;Bombus_terrestris;2008;2;3;216;457,1;0,1;216;457;216457;0
Hylaeus;hyalinatus;636;Hylaeus_hyalinatus;2008;2;3;216;457,1;0,1;216;457;216457;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2008;2;3;216;457,1;0,1;216;457;216457;0
Andrena;nigroaenea;495;Andrena_nigroaenea;2005;3;W;216,843;469,004;0,001;216;469;216469;0
Bombus;pratorum;602;Bombus_pratorum;2007;3;W;216,898;469,138;0,001;216;469;216469;0
Macropis;europaea;775;Macropis_europaea;2008;3;W;216,635;471,523;0,001;216;471;216471;0
Andrena;clarkella;463;Andrena_clarkella;2008;3;3;216,3;484,6;0,1;216;484;216484;0
Andrena;fulva;475;Andrena_fulva;2008;3;3;216,3;484,6;0,1;216;484;216484;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2008;4;3;216,3;484,6;0,1;216;484;216484;0
Andrena;praecox;503;Andrena_praecox;2008;2;3;216,3;484,6;0,1;216;484;216484;0
Andrena;ventralis;520;Andrena_ventralis;2008;4;3;216,3;484,6;0,1;216;484;216484;0
Bombus;pascuorum;600;Bombus_pascuorum;2008;3;3;216,3;484,6;0,1;216;484;216484;0
Bombus;terrestris;608;Bombus_terrestris;2008;3;3;216,4;484,6;0,1;216;484;216484;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2010;3;W;216,405;525,24;0,01;216;525;216525;0
Apis;mellifera;587;Apis_mellifera;2011;3;W;216,403;525,277;0,001;216;525;216525;0
Heriades;truncorum;734;Heriades_truncorum;2010;3;W;216,463;525,275;0,001;216;525;216525;0
Osmia;rufa;763;Osmia_rufa;2010;3;W;216,457;525,281;0,001;216;525;216525;0
Bombus;bohemicus;611;Bombus_bohemicus;2007;2;3;216,568;526,64;0,001;216;526;216526;0
Bombus;lapidarius;596;Bombus_lapidarius;2007;2;3;216,568;526,64;0,001;216;526;216526;0
Bombus;lucorum;597;Bombus_lucorum;2007;3;3;216,568;526,64;0,001;216;526;216526;0
Bombus;pascuorum;600;Bombus_pascuorum;2007;3;3;216,568;526,64;0,001;216;526;216526;0
Bombus;pratorum;602;Bombus_pratorum;2007;2;3;216,568;526,64;0,001;216;526;216526;0
Bombus;terrestris;608;Bombus_terrestris;2007;3;3;216,568;526,64;0,001;216;526;216526;0
Colletes;daviesanus;618;Colletes_daviesanus;2007;4;3;216,568;526,64;0,001;216;526;216526;0
Halictus;tumulorum;658;Halictus_tumulorum;2007;2;3;216,568;526,64;0,001;216;526;216526;0
Hylaeus;communis;628;Hylaeus_communis;2007;2;3;216,532;526,885;0,001;216;526;216526;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2007;2;3;216,568;526,64;0,001;216;526;216526;0
Macropis;europaea;775;Macropis_europaea;2007;2;3;216,107;526,367;0,001;216;526;216526;0
Andrena;angustior;453;Andrena_angustior;2004;2;3;216,9;533,5;0,1;216;533;216533;0
Andrena;fucata;474;Andrena_fucata;2004;2;3;216,7;533,9;0,1;216;533;216533;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2004;2;3;216,7;533,4;0,1;216;533;216533;0
Andrena;nitida;496;Andrena_nitida;2004;2;3;216,7;533,4;0,1;216;533;216533;0
Bombus;campestris;612;Bombus_campestris;2004;2;3;216,7;533,4;0,1;216;533;216533;0
Bombus;lapidarius;596;Bombus_lapidarius;2004;2;3;216,7;533,4;0,1;216;533;216533;0
Bombus;lucorum;597;Bombus_lucorum;2004;2;3;216,7;533,4;0,1;216;533;216533;0
Bombus;pascuorum;600;Bombus_pascuorum;2004;2;3;216,7;533,4;0,1;216;533;216533;0
Bombus;pratorum;602;Bombus_pratorum;2004;2;3;216,7;533,4;0,1;216;533;216533;0
Bombus;terrestris;608;Bombus_terrestris;2004;2;3;216,7;533,4;0,1;216;533;216533;0
Halictus;tumulorum;658;Halictus_tumulorum;2004;2;3;216,9;533,5;0,1;216;533;216533;0
Lasioglossum;leucozonium;662;Lasioglossum_leucozonium;2004;2;3;216,7;533,4;0,1;216;533;216533;0
Lasioglossum;punctatissimum;690;Lasioglossum_punctatissimum;2004;2;3;216,7;533,4;0,1;216;533;216533;0
Nomada;sheppardana;579;Nomada_sheppardana;2004;2;3;216,9;533,5;0,1;216;533;216533;0
Osmia;rufa;763;Osmia_rufa;2004;2;3;216,7;533,4;0,1;216;533;216533;0
Sphecodes;monilicornis;709;Sphecodes_monilicornis;2004;2;3;216,9;533,5;0,1;216;533;216533;0
Andrena;clarkella;463;Andrena_clarkella;2013;2;3;216,6;545,9;0,1;216;545;216545;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2013;2;3;216,6;545,9;0,1;216;545;216545;0
Andrena;praecox;503;Andrena_praecox;2013;2;3;216,6;545,9;0,1;216;545;216545;0
Bombus;hortorum;592;Bombus_hortorum;2013;3;3;216,6;545,9;0,1;216;545;216545;0
Bombus;jonellus;595;Bombus_jonellus;2013;3;3;216,6;545,9;0,1;216;545;216545;0
Bombus;lapidarius;596;Bombus_lapidarius;2013;3;3;216,6;545,9;0,1;216;545;216545;0
Bombus;lucorum;597;Bombus_lucorum;2013;3;3;216,6;545,9;0,1;216;545;216545;0
Bombus;pascuorum;600;Bombus_pascuorum;2013;3;3;216,6;545,9;0,1;216;545;216545;0
Bombus;terrestris;608;Bombus_terrestris;2013;3;3;216,6;545,9;0,1;216;545;216545;0
Epeoloides;coecutiens;535;Epeoloides_coecutiens;2010;3;W;216,082;545,88;0,001;216;545;216545;0
Andrena;barbilabris;456;Andrena_barbilabris;2013;2;3;216,7;547,2;0,1;216;547;216547;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2013;2;3;216,7;547,2;0,1;216;547;216547;0
Andrena;nigroaenea;495;Andrena_nigroaenea;2013;2;3;216,7;547,3;0,1;216;547;216547;0
Bombus;terrestris;608;Bombus_terrestris;2013;3;3;216,7;547,2;0,1;216;547;216547;0
Andrena;barbilabris;456;Andrena_barbilabris;2009;4;3;216;549;1;216;549;216549;0
Andrena;fuscipes;478;Andrena_fuscipes;2006;2;3;216,5;549,7;0,1;216;549;216549;0
Colletes;succinctus;624;Colletes_succinctus;2008;3;W;216,588;549,469;0,001;216;549;216549;0
Epeolus;cruciger;537;Epeolus_cruciger;2006;2;3;216,4;549,7;0,1;216;549;216549;0
Nomada;alboguttata;544;Nomada_alboguttata;2009;2;3;216;549;1;216;549;216549;0
Nomada;rufipes;577;Nomada_rufipes;2006;2;3;216,3;549,7;0,1;216;549;216549;0
Sphecodes;rubicundus;714;Sphecodes_rubicundus;2007;2;3;216,5;549;0,1;216;549;216549;0
Nomada;succincta;584;Nomada_succincta;2009;2;3;216;567;1;216;567;216567;0
Andrena;nigroaenea;495;Andrena_nigroaenea;2009;2;3;216;568;1;216;568;216568;0
Osmia;rufa;763;Osmia_rufa;2009;2;3;216;568;1;216;568;216568;0
Bombus;pascuorum;600;Bombus_pascuorum;2010;3;W;216,731;570,11;0,01;216;570;216570;0
Bombus;pascuorum;600;Bombus_pascuorum;2005;3;3;216,5;578;0,1;216;578;216578;0
Stelis;punctulatissima;771;Stelis_punctulatissima;2008;3;W;216,803;588,676;0,001;216;588;216588;0
Apis;mellifera;587;Apis_mellifera;2005;4;3;216,2;594,9;0,1;216;594;216594;0
Bombus;campestris;612;Bombus_campestris;2005;2;3;216,3;594,6;0,1;216;594;216594;0
Bombus;hortorum;592;Bombus_hortorum;2005;2;3;216,3;594,6;0,1;216;594;216594;0
Bombus;lapidarius;596;Bombus_lapidarius;2005;3;3;216;594,9;0,1;216;594;216594;0
Bombus;lucorum;597;Bombus_lucorum;2005;3;3;216,3;594,6;0,1;216;594;216594;0
Bombus;pascuorum;600;Bombus_pascuorum;2005;3;3;216,6;594,6;0,1;216;594;216594;0
Bombus;pratorum;602;Bombus_pratorum;2005;3;3;216,3;594,6;0,1;216;594;216594;0
Bombus;sylvestris;615;Bombus_sylvestris;2005;2;3;216,3;594,6;0,1;216;594;216594;0
Hylaeus;hyalinatus;636;Hylaeus_hyalinatus;2005;2;3;216;594,9;0,1;216;594;216594;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2005;2;3;216;594,9;0,1;216;594;216594;0
Lasioglossum;sexstrigatum;695;Lasioglossum_sexstrigatum;2005;2;3;216;594,9;0,1;216;594;216594;0
Bombus;campestris;612;Bombus_campestris;2005;2;3;216,1;596,2;0,1;216;596;216596;0
Bombus;hortorum;592;Bombus_hortorum;2005;3;3;216,1;596,2;0,1;216;596;216596;0
Bombus;lapidarius;596;Bombus_lapidarius;2005;3;3;216,8;596,2;0,1;216;596;216596;0
Bombus;pratorum;602;Bombus_pratorum;2005;3;3;216,1;596,2;0,1;216;596;216596;0
Bombus;sylvestris;615;Bombus_sylvestris;2005;2;3;216,1;596,2;0,1;216;596;216596;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2005;2;3;216,1;596,2;0,1;216;596;216596;0
Bombus;jonellus;595;Bombus_jonellus;2006;2;3;216;612;1;216;612;216612;0
Bombus;lapidarius;596;Bombus_lapidarius;2006;3;3;216;612;1;216;612;216612;0
Bombus;muscorum;599;Bombus_muscorum;2006;3;3;216;612;1;216;612;216612;0
Bombus;terrestris;608;Bombus_terrestris;2006;3;3;216;612;1;216;612;216612;0
Colletes;halophilus;620;Colletes_halophilus;2006;3;3;216;612;1;216;612;216612;0
Epeolus;cruciger;537;Epeolus_cruciger;2006;2;3;216;612;1;216;612;216612;0
Andrena;bicolor;457;Andrena_bicolor;2008;3;W;217,613;457,804;0,001;217;457;217457;0
Andrena;fulva;475;Andrena_fulva;2009;3;W;217,621;457,795;0,001;217;457;217457;0
Anthidium;manicatum;719;Anthidium_manicatum;2010;3;W;217,62;457,803;0,001;217;457;217457;0
Anthophora;plumipes;530;Anthophora_plumipes;2008;3;W;217,614;457,804;0,001;217;457;217457;0
Apis;mellifera;587;Apis_mellifera;2007;3;W;217,613;457,804;0,001;217;457;217457;0
Bombus;hortorum;592;Bombus_hortorum;2007;3;W;217,614;457,805;0,001;217;457;217457;0
Bombus;hypnorum;594;Bombus_hypnorum;2007;3;W;217,613;457,805;0,001;217;457;217457;0
Bombus;lapidarius;596;Bombus_lapidarius;2007;3;W;217,613;457,805;0,001;217;457;217457;0
Bombus;lucorum;597;Bombus_lucorum;2007;3;W;217,614;457,805;0,001;217;457;217457;0
Bombus;pascuorum;600;Bombus_pascuorum;2007;3;W;217,613;457,805;0,001;217;457;217457;0
Bombus;pratorum;602;Bombus_pratorum;2007;3;W;217,613;457,805;0,001;217;457;217457;0
Bombus;terrestris;608;Bombus_terrestris;2008;2;3;217,2;457,3;0,1;217;457;217457;0
Chelostoma;rapunculi;725;Chelostoma_rapunculi;2008;3;W;217,613;457,805;0,001;217;457;217457;0
Dasypoda;hirtipes;774;Dasypoda_hirtipes;2007;3;W;217,613;457,805;0,001;217;457;217457;0
Megachile;willughbiella;754;Megachile_willughbiella;2007;3;W;217,613;457,805;0,001;217;457;217457;0
Melitta;haemorrhoidalis;777;Melitta_haemorrhoidalis;2007;3;W;217,613;457,805;0,001;217;457;217457;0
Melitta;nigricans;779;Melitta_nigricans;2009;3;W;217,614;457,804;0,001;217;457;217457;0
Osmia;rufa;763;Osmia_rufa;2007;3;W;217,613;457,804;0,001;217;457;217457;0
Bombus;pascuorum;600;Bombus_pascuorum;2007;3;W;217,065;473,763;0,001;217;473;217473;0
Nomada;alboguttata;544;Nomada_alboguttata;2010;3;W;217,998;544,893;0,001;217;544;217544;0
Sphecodes;albilabris;699;Sphecodes_albilabris;2005;3;3;217,7;544,9;0,1;217;544;217544;0
Andrena;cineraria;462;Andrena_cineraria;2013;2;3;217;546,8;0,1;217;546;217546;0
Andrena;clarkella;463;Andrena_clarkella;2013;3;3;217,5;546,7;0,1;217;546;217546;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2013;2;3;217;546,8;0,1;217;546;217546;0
Andrena;nigroaenea;495;Andrena_nigroaenea;2013;2;3;217;546,8;0,1;217;546;217546;0
Andrena;praecox;503;Andrena_praecox;2013;2;3;217,5;546,7;0,1;217;546;217546;0
Andrena;vaga;518;Andrena_vaga;2013;2;3;217,3;546,8;0,1;217;546;217546;0
Bombus;hypnorum;594;Bombus_hypnorum;2013;3;3;217,5;546,7;0,1;217;546;217546;0
Bombus;pascuorum;600;Bombus_pascuorum;2013;3;3;217,5;546,7;0,1;217;546;217546;0
Bombus;terrestris;608;Bombus_terrestris;2013;3;3;217,5;546,7;0,1;217;546;217546;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2013;3;3;217,8;547,3;0,1;217;547;217547;0
Bombus;pascuorum;600;Bombus_pascuorum;2013;3;3;217,8;547,3;0,1;217;547;217547;0
Bombus;terrestris;608;Bombus_terrestris;2013;3;3;217,8;547,3;0,1;217;547;217547;0
Colletes;cunicularius;617;Colletes_cunicularius;2013;2;3;217,8;547,3;0,1;217;547;217547;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2013;2;3;217,6;549,3;0,1;217;549;217549;0
Bombus;terrestris;608;Bombus_terrestris;2013;3;3;217,6;549,3;0,1;217;549;217549;0
Panurgus;calcaratus;523;Panurgus_calcaratus;2010;3;W;217,229;550,249;0,001;217;550;217550;0
Andrena;bicolor;457;Andrena_bicolor;2013;3;3;217,1;552,3;0,1;217;552;217552;0
Andrena;fulva;475;Andrena_fulva;2013;2;3;217,1;552,3;0,1;217;552;217552;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2013;3;3;217,1;552,3;0,1;217;552;217552;0
Andrena;praecox;503;Andrena_praecox;2013;3;3;217,1;552,3;0,1;217;552;217552;0
Bombus;bohemicus;611;Bombus_bohemicus;2013;2;3;217,1;552,3;0,1;217;552;217552;0
Bombus;terrestris;608;Bombus_terrestris;2013;3;3;217,1;552,3;0,1;217;552;217552;0
Heriades;truncorum;734;Heriades_truncorum;2010;3;W;217,119;552,227;0,001;217;552;217552;0
Epeoloides;coecutiens;535;Epeoloides_coecutiens;2007;2;3;217;560;1;217;560;217560;0
Halictus;rubicundus;653;Halictus_rubicundus;2007;2;3;217;560;1;217;560;217560;0
Bombus;lapidarius;596;Bombus_lapidarius;2009;3;W;217,094;587,348;0,001;217;587;217587;0
Bombus;pascuorum;600;Bombus_pascuorum;2009;3;W;217,149;587,456;0,001;217;587;217587;0
Megachile;willughbiella;754;Megachile_willughbiella;2009;3;W;217,109;588,012;0,001;217;588;217588;0
Andrena;carantonica;459;Andrena_carantonica;2004;;3;218;434;1;218;434;218434;0
Andrena;chrysosceles;461;Andrena_chrysosceles;2004;;3;218;434;1;218;434;218434;0
Andrena;proxima;504;Andrena_proxima;2004;;3;218;434;1;218;434;218434;0
Dasypoda;hirtipes;774;Dasypoda_hirtipes;2007;3;W;218,5;457,65;0,01;218;457;218457;0
Melitta;haemorrhoidalis;777;Melitta_haemorrhoidalis;2007;3;W;218,5;457,65;0,01;218;457;218457;0
Panurgus;calcaratus;523;Panurgus_calcaratus;2003;2;3;218;461;1;218;461;218461;0
Dasypoda;hirtipes;774;Dasypoda_hirtipes;2007;3;W;218,798;464,595;0,001;218;464;218464;0
Andrena;carantonica;459;Andrena_carantonica;2008;2;3;218,05;479,97;0,01;218;479;218479;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2008;4;3;218,05;479,97;0,01;218;479;218479;0
Bombus;pascuorum;600;Bombus_pascuorum;2008;3;3;218,05;479,97;0,01;218;479;218479;0
Bombus;sylvestris;615;Bombus_sylvestris;2008;4;3;218,05;479,97;0,01;218;479;218479;0
Nomada;leucophthalma;566;Nomada_leucophthalma;2008;2;3;218,05;479,97;0,01;218;479;218479;0
Nomada;ruficornis;548;Nomada_ruficornis;2008;2;3;218;480;1;218;480;218480;0
Apis;mellifera;587;Apis_mellifera;2010;3;W;218,621;525,714;0,001;218;525;218525;0
Andrena;haemorrhoa;481;Andrena_haemorrhoa;2013;3;3;218,3;547,3;0,1;218;547;218547;0
Bombus;pascuorum;600;Bombus_pascuorum;2013;3;3;218,3;547,3;0,1;218;547;218547;0
Bombus;terrestris;608;Bombus_terrestris;2013;2;3;218,3;547,3;0,1;218;547;218547;0
Bombus;vestalis;616;Bombus_vestalis;2013;2;3;218,3;547,3;0,1;218;547;218547;0
Andrena;fuscipes;478;Andrena_fuscipes;2004;2;P;218;555;1;218;555;218555;0
Hylaeus;gibbus;633;Hylaeus_gibbus;2004;2;3;218;555;1;218;555;218555;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2005;2;3;218;555;1;218;555;218555;0
Lasioglossum;zonulum;669;Lasioglossum_zonulum;2004;2;P;218;555;1;218;555;218555;0
Osmia;rufa;763;Osmia_rufa;2004;2;3;218;555;1;218;555;218555;0
Halictus;tumulorum;658;Halictus_tumulorum;2005;2;3;218,3;576,6;0,1;218;576;218576;0
Bombus;pascuorum;600;Bombus_pascuorum;2005;3;3;218,7;581,3;0,1;218;581;218581;0
Halictus;tumulorum;658;Halictus_tumulorum;2005;2;3;218,7;581,3;0,1;218;581;218581;0
Lasioglossum;calceatum;672;Lasioglossum_calceatum;2005;2;3;218,4;581,4;0,1;218;581;218581;0
Bombus;lapidarius;596;Bombus_lapidarius;2007;3;3;218,4;594,7;0,1;218;594;218594;0
Bombus;pascuorum;600;Bombus_pascuorum;2005;3;3;218;597,3;0,1;218;597;218597;0
Bombus;lapidarius;596;Bombus_lapidarius;2009;3;W;219,834;431,92;0,01;219;431;219431;0
Bombus;pascuorum;600;Bombus_pascuorum;2010;3;W;219,834;431,92;0,01;219;431;219431;0
Bombus;lapidarius;596;Bombus_lapidarius;2010;3;W;219,899;432,965;0,001;219;432;219432;0
Andrena;flavipes;472;Andrena_flavipes;2004;;3;219;434;1;219;434;219434;0
Nomada;flava;556;Nomada_flava;2004;;3;219;434;1;219;434;219434;0
Nomada;flavoguttata;557;Nomada_flavoguttata;2004;;3;219;434;1;219;434;219434;0
Nomada;marshamella;568;Nomada_marshamella;2004;;3;219;434;1;219;434;219434;0
